uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews
ac9d98ab87378d3b1a25f694dcd03107,pp5005900266,Azul by Maxine of Hollywood Tiered Tankini Swim Top or Hipster Bottoms - Plus,,,36.25,sale,jcpenney|women|shop-clothing|swimsuits-cover-ups|sale,4.6 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tiered-tankini-swim-top-or-hipster-bottoms-plus/prod.jump?ppId=ens6005900001&catId=cat1006250084&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-sale-clearance/sale/azul-by-maxine-of-hollywood/_/N-gn3fj8Z1ja/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0716201503420084M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,18,"{""review""=>[{""review_1""=>""Love it! Looks great! Meets all of my needs in a swimsuit!""}, {""review_2""=>""I liked the look of this product, but when I tried it on I thought it looked like a maternity top. I felt that it made me look larger all over and it overemphasized the bust..""}, {""review_3""=>""Very pretty and fits well. Would have loved a different color for the skirt. Only black and turquoise to choose from. Would also like more of a choice in swimwear for plus size women.""}, {""review_4""=>""This is absolutely beautiful. I love the pastel, cheerful colors and love the way it flows. It covers those areas (like the tummy) very well. It also is so beautiful as either a bathing suit top or just to wear around during the warmer days. Yep, love it!""}, {""review_5""=>""I love this swim bottom - fits guns true to size. I bought it on sale and it was a steal!""}, {""review_6""=>""I bought one of these tankinis and it fit and looked so good I put my best foot forward and bought a 2nd. I had coupons and discounts so the 2nd one was a true value. I would recommend this top whether you are a size 8 or a 24W. it looks great, feels great and I get lots of compliments in it. btw, I wear a 24W.""}, {""review_7""=>""I love this swimsuit top! It is flowing and hides my belly but I can lift it up for a tan on my back.""}, {""review_8""=>""Suit was average. Will see how it holds up I go to water aerobics 3-4 times a week.""}]}"
d1139bcf9e21090f71d259b597a0da2b,pp5005900266,Azul by Maxine of Hollywood Tiered Tankini Swim Top or Hipster Bottoms - Plus,,,36.25,plus size,jcpenney|women|plus size,4.6 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tiered-tankini-swim-top-or-hipster-bottoms-plus/prod.jump?ppId=ens6005900001&catId=cat1006340001&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/specialty-sizing/plus-size/22w/_/N-gn5cwxZ1z13zds/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0716201503420084M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,18,"{""review""=>[{""review_1""=>""Love it! Looks great! Meets all of my needs in a swimsuit!""}, {""review_2""=>""I liked the look of this product, but when I tried it on I thought it looked like a maternity top. I felt that it made me look larger all over and it overemphasized the bust..""}, {""review_3""=>""Very pretty and fits well. Would have loved a different color for the skirt. Only black and turquoise to choose from. Would also like more of a choice in swimwear for plus size women.""}, {""review_4""=>""This is absolutely beautiful. I love the pastel, cheerful colors and love the way it flows. It covers those areas (like the tummy) very well. It also is so beautiful as either a bathing suit top or just to wear around during the warmer days. Yep, love it!""}, {""review_5""=>""I love this swim bottom - fits guns true to size. I bought it on sale and it was a steal!""}, {""review_6""=>""I bought one of these tankinis and it fit and looked so good I put my best foot forward and bought a 2nd. I had coupons and discounts so the 2nd one was a true value. I would recommend this top whether you are a size 8 or a 24W. it looks great, feels great and I get lots of compliments in it. btw, I wear a 24W.""}, {""review_7""=>""I love this swimsuit top! It is flowing and hides my belly but I can lift it up for a tan on my back.""}, {""review_8""=>""Suit was average. Will see how it holds up I go to water aerobics 3-4 times a week.""}]}"
e02d613c45a64599b9eb958af21943da,pp5006830283,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress - Plus,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",116.03,45.92,azul,jcpenney|women|azul,5 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress-plus/prod.jump?ppId=pp5006830283&catId=cat1006250066&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-brands/azul/azul-by-maxine-of-hollywood/_/N-gn3fiqZ1ja/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051210M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,4,"{""review""=>[{""review_1""=>""I just bought this suit at the store and LOVE it. I didn't think I could find a suit I could feel good wearing, but in this one I do. It covers well, is comfy and the bright colors are pretty.""}, {""review_2""=>""I have a difficult time finding bathing suits to fit my body type and this brand fits very well. It is comfortable and I love the colors.""}, {""review_3""=>""This was exactly what I was searching for! Perfect for my upcoming family vacation. I highly recommend this swimdress!""}, {""review_4""=>""This suit fits great and covers well for some one who is self conscious and its cute! I am very pleased with it. I am also happy with the price I paid for it and it is very well made.""}]}"
7ca74b9d3ed97595a8f6451737094529,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,view all,jcpenney|women|view all,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1002440012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-categories/view-all/various/_/N-gktrnwZ1z141sp/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
1c702121fc0fcdb4a1fff5c533c1dcf1,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,women,jcpenney|shops|women,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1004740009&&_dyncharset=UTF-8&urlState=/shops/doorbuster/women/embellished/_/N-gm72cpZ1z13zzg/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
09faaf6ed722ff95e50088aebfcae8f3,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,azul,jcpenney|women|azul,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1006250066&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-brands/azul/multi/_/N-gn3fiqZ147/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
418b09dd3c4345df2fdc0953273e86a6,pp5006830278,Azul by Maxine Of Hollywood Tropi-Call Me Faux-Skirtini Swimdress,"Feminine and fun, this faux-skirtini swimdress will suit your style to a tee. tank straps built-in soft cups partially lined nylon/elastane hand wash, line dry imported",103.94,60.42,swim dress,jcpenney|women|swim dress,4.9 out of 5,http://www.jcpenney.com/azul-by-maxine-of-hollywood-tropi-call-me-faux-skirtini-swimdress/prod.jump?ppId=pp5006830278&catId=cat1006430002&&_dyncharset=UTF-8&urlState=/women/shop-clothing/swimsuits-cover-ups/shop-categories/swim-dress/16/_/N-gn7acyZ9m/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617051147M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",AZUL BY MAXINE OF HOLLYWOOD,10,"{""review""=>[{""review_1""=>""This swimsuit is great and comfortable. I have gotten lots of complements on it.""}, {""review_2""=>""This one piece swimsuit I bought is just perfect for me. The colors are so vibrant and beautiful and the top hangs over my waist hiding the area that bothers me the most, (my stomach). Even though this swimsuit is one piece, it's very sexy and catches the eyes of those onlookers.""}, {""review_3""=>""I like the style and comfort and look forward to wearing it at the beach this summer.""}, {""review_4""=>""I love the way this bathing suit fits! It was on sale plus I had a coupon, so the price was reasonable.""}, {""review_5""=>""Held up great after days at the beach with 2 rambunctious grandsons!""}, {""review_6""=>""Shopped on line as they did not have my size in store.Good colors, nice fit, good priceReceive quickly in good condition""}, {""review_7""=>""Comfort, Style and Great Price what a great deal with great value""}, {""review_8""=>""It fits well....looks great.......very comfortablemy only negative was not finding more""}]}"
3fec42094939f5b87613feccc905bb20,pp5003630011,Azzure 2-Pack Decorative Pillows,"    Rich hues and embroidered accents on this two pack of decorative pillows are an easy yet exquisite way to brighten up your room.     embroidered accents measures 20x20""   Cotton with polyester fill. Spot clean. Imported.  ",43.51,21.74,pillows & throws,jcpenney|for-the-home|pillows & throws,4 out of 5,http://www.jcpenney.com/azzure-2-pack-decorative-pillows/prod.jump?ppId=pp5003630011&catId=cat100590034&&_dyncharset=UTF-8&urlState=/for-the-home/shop-departments/home-decor/shop-categories/pillows-throws/2-pack/_/N-1nvzrmZ1z13nxs/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0117201418043528C.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Asstd National Brand,,"{""review""=>{""review_1""=>""Pillows were a great price just don't like the material for indoors. The material is a rough canvas like outdoors pillows would be""}}"
c76edc8bfedb9dd4bff41926b4aa70e2,pp5006332016,"Babbitt 44"" Glass Corner TV Stand","This modern corner TV stand has a contemporary look in a space-saving design. The tempered safety glass supports most TVs up to 48"" and the shelves will keep your media accessories neat and organized.   tempered safety glass  powder-coated steel finish dowel, cam bolt and cam lock joinery 2 beveled glass shelves wire management holes in the back stylish and modern space-saving corner unit accommodates TVs up to 48"" top shelf supports up to 250 pounds 43x24x22""H wipe clean with a soft cloth imported",785.61,392.8,tv stands,jcpenney|for-the-home|tv stands,,http://www.jcpenney.com/babbitt-44-glass-corner-tv-stand/prod.jump?ppId=pp5006332016&catId=cat100300118&&_dyncharset=UTF-8&urlState=/for-the-home/shop-departments/furniture/shop-more-furniture/media-storage-furniture/tv-stands/silver/_/N-1nps2eZ5kz/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1211201517035621M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Asstd National Brand,,
02d3a51e6d8d16408f69f74c9c39f171,pp5006460431,Baby B’gosh® 2-pc. Embroidered Babydoll Set - Baby Girls newborn-24m,"Pretty florals and ruffles lend charm to this darling embroidered top and bloomers set. includes cap-sleeve top and bloomers top: embroidered yoke, fully lined, back-button closure bottom: tiered ruffle, cinched waist 100% cotton washable imported ",41.09,20.53,clothing sets,jcpenney|baby|clothing sets,4.9 out of 5,http://www.jcpenney.com/baby-b-gosh-2-pc-embroidered-babydoll-set-baby-girls-newborn-24m/prod.jump?ppId=pp5006460431&catId=cat1004200029&&_dyncharset=UTF-8&urlState=/baby/shop-clothing/clothing-sets/newborn-3-months/_/N-glvhp9Z1z13vpj/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0113201617031468M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Oshkosh,10,"{""review""=>[{""review_1""=>""I bought this 2 piece outfit for my granddaughter. It's really cute and perfect for the summer. The top, although made of cotton is a bit on the thin side and so are the bottoms. The colors in them are pretty. I can't wait to see her in this outfit!!""}, {""review_2""=>""This lil outfit is cute as can be! I purchased a size 24 months for our petite 4 year old granddaughter. Fits great! Excellent quality as always...""}, {""review_3""=>""Bought this for my daughter, I have not yet put it on but looks like will fit just right..as one review sayd shirt has no stretch but bottom does my daughter is 2months old but gaining weight so I'm sure will fit just fine once I put this on her.i love carters clothing aswell they alwys havr cute styles and the durability of material they last long.""}, {""review_4""=>""It is a cute outfit! I had my daughters Easter pictures done with this outfit on. I would say if your baby is more on the chunky size I would say size up the blouse has no stretch. But the bloomers had stretch.""}, {""review_5""=>""Quality material, nice bright floral design. I feel like you have to go a size up with oshkosh, but still really cute none the less.""}, {""review_6""=>""I absolutely love this outfit. It is so cute and girly. It is one of my Oshkosh favorites.""}, {""review_7""=>""I absolutely love this outfit! It's light and airy perfect for summer. It is sweet and girly.. Great outfit!""}, {""review_8""=>""Exactly what I would expect from a baby bgosh outfit. Beautiful and simple. This is a gift for a baby shower but makes me miss when my little one fit in the baby bgosh.""}]}"
39edde5d2f290778f3bb3709cd743e35,pp5006460450,Baby B’gosh® Anchor Print Bodysuit - Baby Boys newborn-24m,"This soft, all-cotton bodysuit takes the guesswork out of dressing him by perfectly layering with his jeans, khakis and shorts. all-over anchor print short sleeves nickel-free snaps on reinforced panel jersey knit fabric 100% cotton washable imported",19.34,9.66,oshkosh b'gosh,jcpenney|baby|oshkosh b'gosh,4.3 out of 5,http://www.jcpenney.com/baby-b-gosh-anchor-print-bodysuit-baby-boys-newborn-24m/prod.jump?ppId=pp5006460450&catId=cat1003950044&&_dyncharset=UTF-8&urlState=/baby/shop-brands/oshkosh-b-gosh/18-months/_/N-glq4t8Z8a/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0113201617031541M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Oshkosh,6,"{""review""=>[{""review_1""=>""Great onesie. Material is soft and feels comfortable. Cute pattern. Fits well as sized. Great for summer!""}, {""review_2""=>""extremely cute!. Nice fabric and design. A little wider than others""}, {""review_3""=>""I like the cotton fabric of this shirt. You can't see in the photo that the fabric is not just smooth cotton knit. It is slightly textured, which is nice. Also, you can't tell from the picture that some of the circle tops on the anchors are filled in red so it is not just blue and white as I expected. The red accents make the design more interesting. I also like that the shirt is off-white not bright white. Very nice product.""}, {""review_4""=>""I love the design on this anchor shirt but it is way too wide. If it was like the other shirts i bought from ohkosh it would give it 5 stars.""}, {""review_5""=>""I bought this for next spring/summer. It's very soft and washed up great. Although it's hard to see in the picture, it has some red coloring in the anchors. I gave it only four stars because it seems to fit a little wide and I prefer more long and lean styles for my son's long body.""}, {""review_6""=>""This was perfect for my grandson! It matches his nursery theme and is soft and comfortable for him.""}]}"
fa88e24712ccd62fb48b3784621c685b,pp5006460447,Baby B’gosh® Cap-Sleeve Floral Dress - Baby Girls newborn-24m,A cheerful floral print energizes this all-cotton dress and matching diaper cover. includes matching diaper cover cap sleeves pin-tuck details back button closure embroidered picot hem fully lined 100% cotton washable imported,41.09,20.53,baby girl clothes 0-24 months,jcpenney|baby|baby girl clothes 0-24 months,5 out of 5,http://www.jcpenney.com/baby-b-gosh-cap-sleeve-floral-dress-baby-girls-newborn-24m/prod.jump?ppId=pp5006460447&catId=cat100260041&&_dyncharset=UTF-8&urlState=/baby/shop-by-size/baby-girl-clothes-0-24-months/newborn-3-months/_/N-1nox55Z1z13vpj/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0113201617031519M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Oshkosh,,"{""review""=>{""review_1""=>""Purchase as a gift. It was a good value because it was on sale and then an additional coupon was applied. Cute.""}}"
dc99dc23e9e9caea26ccc3838bbcdc18,pp5006333239,Dickies® Womens Slim Stretch Bootcut Pants - Short,These jeans provide a good looking fit with the sturdy design that you've come to expect from Dickies. brushed fabric for extra softness contour waistband with stretch interlining prevents gapping in the back slim fit hook-and-eye closure provides a smooth clean front midrise bootcut flat front 4-pocket styling two back welt pockets cotton/spandex washable imported,60.43,44.71,view all brands,jcpenney|men|view all brands,2 out of 5,http://www.jcpenney.com/dickies-womens-slim-bootcut-pants-short/prod.jump?ppId=pp5006333239&catId=cat100420020&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-brands/view-all-brands/stain-resistant/_/N-1nscl0Z1z140kh/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1211201517034663M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dickies,,"{""review""=>{""review_1""=>""This item wasn't what I want the pants fit great but the leg button was not what i want it to be""}}"
a4331e3a13b14c3061266d6521e4b53e,pp5006333239,Dickies® Womens Slim Stretch Bootcut Pants - Short,These jeans provide a good looking fit with the sturdy design that you've come to expect from Dickies. brushed fabric for extra softness contour waistband with stretch interlining prevents gapping in the back slim fit hook-and-eye closure provides a smooth clean front midrise bootcut flat front 4-pocket styling two back welt pockets cotton/spandex washable imported,60.43,44.71,view all clothing,jcpenney|men|view all clothing,2 out of 5,http://www.jcpenney.com/dickies-womens-slim-bootcut-pants-short/prod.jump?ppId=pp5006333239&catId=cat1006090001&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/view-all-clothing/at-waist/_/N-gn000hZ1z140w6/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1211201517034663M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dickies,,"{""review""=>{""review_1""=>""This item wasn't what I want the pants fit great but the leg button was not what i want it to be""}}"
ebb77604eeab5d9a83a0da94f4a73c6d,pp5005070981,Dickies® Womens Snap-Front Scrub Jacket,This warmup scrub jacket from Dickies offers an easy extra layer with plenty of external pockets for your instruments. crewneck neck with logo twill taping snap front 4 exterior patch pockets interior pocket instrument loop long sleeves knit cuffs side vents cotton/polyester washable imported,,33.84,scrubs & lab coats,jcpenney|men|scrubs & lab coats,5 out of 5,http://www.jcpenney.com/dickies-womens-snap-front-scrub-jacket/prod.jump?ppId=pp5005070981&catId=cat100350036&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/scrubs-lab-coats/dickies/_/N-1nqul0Z52/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0205201517020920M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dickies,4,"{""review""=>[{""review_1""=>""This is a great jacket for work! the pockets are roomy and the fit is nice and comfortable. It looks nice and has a neat, crispness to it. I'll definitely get it in more colors.Great value for the money.""}, {""review_2""=>""I love the jacket, very comfortable and I like how the front is sewn down so after washing it doesn't turn up. Excellent quality.""}, {""review_3""=>""good scrubs comfortable will purchase more great for work""}, {""review_4""=>""I ordered this lab coat in grey, loved it so much that I ordered one in navy and one in black. So worth the money. The material is nice and feels good, I roll it up and stick it in my bag and wear it sometimes the next day and it doesn't even really wrinkle. Love it, love it, love it.""}]}"
adff887f8f9622ce81affc067a9535f6,pp5005030112,Dickies® Womens V-Neck Scrub Top–Plus,"Multi-functional pockets and a loosely fitting waist make this v-neck scrub top ideal for long work days. v-neck junior fit empire waist short sleeves princess seams side vents front patch pockets 26"" center back length cotton/polyester washable imported",,29.01,scrubs & lab coats,jcpenney|men|scrubs & lab coats,5 out of 5,http://www.jcpenney.com/dickies-womens-v-neck-scrub-top-plus/prod.jump?ppId=pp5005030112&catId=cat100350036&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/scrubs-lab-coats/white/_/N-1nqul0Z131/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0112201517013048M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dickies,,"{""review""=>{""review_1""=>""I was in need of new scrubs and most brands are very overpriced for the quality. I was delighted to find that one of my favorite stores carried scrubs online. I ordered this item and was able to use a coupon to get them at an exceptional deal! The quality is great and the fit is very flattering for a woman's curves. I found that this style is cut to be more \""stylish\"" and may require a size up. I sized up and they fit perfectly! You will be very happy with this purchase.""}}"
1032abbe8c61bae452555e11482812b8,pp5004900610,Dickies® Womens V-Neck Scrub Top,"Easily hold your essentials in this stretch-easy women’s scrub top from Dickies, featuring spacious patch pockets, a cell phone pocket and utility ring. v-neck front patch pockets cell phone pocket self tab with utility D ring logo eyelets back princess seams for added shape 26"" center back length polyester/rayon/spandex washable imported",,38.68,scrubs & lab coats,jcpenney|men|scrubs & lab coats,5 out of 5,http://www.jcpenney.com/dickies-womens-v-neck-scrub-top/prod.jump?ppId=pp5004900610&catId=cat100350036&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/scrubs-lab-coats/workwear/_/N-1nqul0Z1z1406i/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1117201417011653M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dickies,4,"{""review""=>[{""review_1""=>""I will definitely buy these tops again, I also received many compliments on these tops""}, {""review_2""=>""Wash and wear. Really needed no ironing. Has retained the color really well also.""}, {""review_3""=>""JCP beats any uniform store in selection, quality and price!""}, {""review_4""=>""Great scrub top. Washes and wears well. Uniform stores don't have sizes.""}]}"
3af1eb5f506950d6a64a7c2e23a00e8c,pp5005030111,Dickies® Womens V-Neck Scrub Top,"Multi-functional pockets and a loosely fitting waist make this v-neck scrub top ideal for long work days. v-neck junior fit empire waist short sleeves princess seams side vents front patch pockets 26"" center back length cotton/polyester washable imported",,24.17,shirts,jcpenney|men|shirts,3.4 out of 5,http://www.jcpenney.com/dickies-womens-v-neck-scrub-top/prod.jump?ppId=pp5005030111&catId=cat100350029&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/shirts/black/_/N-1nquktZ12z/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0112201517013055M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Dickies,7,"{""review""=>[{""review_1""=>""For size reference, I am 5'1\""... I weigh about 130... I don't know my bust line in inches but I am a 36-B. I have a short torso, and even though I am short I usually do not wear petite sizes well. Okay. This scrub top is great for me. True to size if you consider my measurements and that I am usually ordering XS in other brands and I am by no means XS. I order a S in Dickies brands and it fits exactly how I want it to. I like my scrubs to Be form flattering but not be restrictive or skin tight. So if you like your scrubs to be loose and baggy, you should go up a size, maybe 2 if you are used to ordering scrubs that run large. This scrub top is very comfortable. The V doesn't come down too low so I don't have to worry about cleavage, and the material is cottony and comfortable. I purchased a couple of these in the mock wrap style by this same brand and they were so uncomfortable for me, so I ordered more of these to replace those. Great comfortable basic scrub top.""}, {""review_2""=>""The tops run small so order a size up. I wear a size medium in tops which is what I ordered but to be comfortable I should have went a size up other than the sizing issue this top is very comfortable and flattering. I ordered more in a size large""}, {""review_3""=>""I ordered an xl as I am top heavy but even that was too small across my upper body the bottoms fit well. When I went back to try and order a 2x that is when I found out they only go as high as xl. So now I'm stuck with a top I can't wear!""}, {""review_4""=>""I purchased these scrub top to match the pants and they were horrible. I loved the matching pants and those fit well however, the tops ran so small that I could not get into them. I ordered a medium and that was too small and then ordered a large and even that was too small. I normally wear a medium in every other brand.""}, {""review_5""=>""I ordered this in a large and the fit was very small. Ordered the XL and it fit perfectly. I usually wear a medium to large top in other uniform clothing.""}, {""review_6""=>""I usually use grey's anatomy scrubs first time buying dickies was really happy trying it out.""}, {""review_7""=>""I have never bought Dickies scrubs before and ordered it online so I was not sure what to expect. When it arrived, I tried it on right away and the fit was very nice, form fitting and made me look good in a scrub top...that isn't always easy!! The feel was comfortable and the fit was professional and curved in alittle bit so it was more form fitting. VERY NICE.""}]}"
